item_id,timestamp,value
ts1,2021-04-27 15:00:00,833.9858333
ts1,2021-04-27 16:00:00,789.0569444
ts1,2021-04-27 17:00:00,820.4997222
ts1,2021-04-27 18:00:00,877.4061111
ts1,2021-04-27 19:00:00,889.1577777999998
ts1,2021-04-27 20:00:00,826.1202777999999
ts1,2021-04-27 21:00:00,1040.661389
ts1,2021-04-27 22:00:00,925.2613889
ts1,2021-04-27 23:00:00,750.5322222
ts1,2021-04-28 00:00:00,782.7880556
ts1,2021-04-28 01:00:00,774.7075
ts1,2021-04-28 02:00:00,713.3194444000001
ts1,2021-04-28 03:00:00,752.0563889
ts1,2021-04-28 04:00:00,763.2066667
ts1,2021-04-28 05:00:00,771.7144444
ts1,2021-04-28 06:00:00,759.31
ts1,2021-04-28 07:00:00,757.7086111000001
ts1,2021-04-28 08:00:00,765.7058333
ts1,2021-04-28 09:00:00,762.8636111000001
ts1,2021-04-28 10:00:00,722.815
ts1,2021-04-28 11:00:00,778.6294444
ts1,2021-04-28 12:00:00,746.6494444
ts1,2021-04-28 13:00:00,786.0883332999999
ts1,2021-04-28 14:00:00,756.1738889
ts1,2021-04-28 15:00:00,794.5694444000001
ts1,2021-04-28 16:00:00,761.0011111
ts1,2021-04-28 17:00:00,800.9730556
ts1,2021-04-28 18:00:00,856.8094444
ts1,2021-04-28 19:00:00,928.1491667000001
ts1,2021-04-28 20:00:00,776.32
ts1,2021-04-28 21:00:00,918.5816667000001
ts1,2021-04-28 22:00:00,931.2319444
ts1,2021-04-28 23:00:00,756.8177778
ts1,2021-04-29 00:00:00,857.2852777999999
ts1,2021-04-29 01:00:00,807.3613889
ts1,2021-04-29 02:00:00,766.4280556
ts1,2021-04-29 03:00:00,785.4308333
ts1,2021-04-29 04:00:00,937.6508332999998
ts1,2021-04-29 05:00:00,826.4561111
ts1,2021-04-29 06:00:00,801.3105556
ts1,2021-04-29 07:00:00,799.9911111
ts1,2021-04-29 08:00:00,751.73
ts1,2021-04-29 09:00:00,782.2369444
ts1,2021-04-29 10:00:00,767.3875
ts1,2021-04-29 11:00:00,747.5022222
ts1,2021-04-29 12:00:00,745.3672222
ts1,2021-04-29 13:00:00,679.8305556
ts1,2021-04-29 14:00:00,664.2319444
ts1,2021-04-29 15:00:00,746.68
ts1,2021-04-29 16:00:00,785.8158333
ts1,2021-04-29 17:00:00,800.0613889
ts1,2021-04-29 18:00:00,921.8461110999999
ts1,2021-04-29 19:00:00,750.1591667
ts1,2021-04-29 20:00:00,681.3005555999999
ts1,2021-04-29 21:00:00,941.3247222000001
ts1,2021-04-29 22:00:00,743.4658333
ts1,2021-04-29 23:00:00,673.4583332999999
ts1,2021-04-30 00:00:00,782.5313888999999
ts1,2021-04-30 01:00:00,741.3038889
ts1,2021-04-30 02:00:00,666.1083332999999
ts1,2021-04-30 03:00:00,665.0261111000001
ts1,2021-04-30 04:00:00,671.0380556
ts1,2021-04-30 05:00:00,722.2547222000001
ts1,2021-04-30 06:00:00,674.4913889
ts1,2021-04-30 07:00:00,701.6838888999999
ts1,2021-04-30 08:00:00,697.7644444
ts1,2021-04-30 09:00:00,666.3163889
ts1,2021-04-30 10:00:00,713.7302778
ts1,2021-04-30 11:00:00,719.1991667000001
ts1,2021-04-30 12:00:00,637.3405556
ts1,2021-04-30 13:00:00,646.1497222
ts1,2021-04-30 14:00:00,653.3086111
ts1,2021-04-30 15:00:00,738.7747222
ts1,2021-04-30 16:00:00,707.7572222
ts1,2021-04-30 17:00:00,737.7302778
ts1,2021-04-30 18:00:00,790.4508333
ts1,2021-04-30 19:00:00,760.6897222
ts1,2021-04-30 20:00:00,690.6588889
ts1,2021-04-30 21:00:00,960.5461111
ts1,2021-04-30 22:00:00,755.1786111
ts1,2021-04-30 23:00:00,686.6111111
ts1,2021-05-01 00:00:00,757.5044444
ts1,2021-05-01 01:00:00,712.4258332999999
ts1,2021-05-01 02:00:00,643.2797222
ts1,2021-05-01 03:00:00,665.9255555999999
ts1,2021-05-01 04:00:00,630.2586111
ts1,2021-05-01 05:00:00,688.9613889
ts1,2021-05-01 06:00:00,582.7375
ts1,2021-05-01 07:00:00,602.4666667
ts1,2021-05-01 08:00:00,579.4638888999999
ts1,2021-05-01 09:00:00,578.7430555999999
ts1,2021-05-01 10:00:00,585.7225
ts1,2021-05-01 11:00:00,612.8722222
ts1,2021-05-01 12:00:00,551.5458332999999
ts1,2021-05-01 13:00:00,556.6841667
ts1,2021-05-01 14:00:00,560.5594444
ts1,2021-05-01 15:00:00,561.8963888999999
ts1,2021-05-01 16:00:00,562.52
ts1,2021-05-01 17:00:00,589.6536111
ts1,2021-05-01 18:00:00,678.0052778
ts1,2021-05-01 19:00:00,641.4180556
ts1,2021-05-01 20:00:00,578.7822222
ts1,2021-05-01 21:00:00,816.4327777999999
ts1,2021-05-01 22:00:00,650.3508333
ts1,2021-05-01 23:00:00,565.5319444
ts1,2021-05-02 00:00:00,679.0327778
ts1,2021-05-02 01:00:00,613.3227778
ts1,2021-05-02 02:00:00,600.4491667000001
ts1,2021-05-02 03:00:00,568.5730556
ts1,2021-05-02 04:00:00,585.7263889
ts1,2021-05-02 05:00:00,613.2108333
ts1,2021-05-02 06:00:00,559.6133332999999
ts1,2021-05-02 07:00:00,586.8138888999999
ts1,2021-05-02 08:00:00,566.2744444
ts1,2021-05-02 09:00:00,559.5591667
ts1,2021-05-02 10:00:00,583.2466667
ts1,2021-05-02 11:00:00,606.1736111
ts1,2021-05-02 12:00:00,539.1119444
ts1,2021-05-02 13:00:00,594.7305556
ts1,2021-05-02 14:00:00,548.6294444
ts1,2021-05-02 15:00:00,575.2219444
ts1,2021-05-02 16:00:00,589.6433333
ts1,2021-05-02 17:00:00,596.0347222
ts1,2021-05-02 18:00:00,698.9391667
ts1,2021-05-02 19:00:00,634.0547222
ts1,2021-05-02 20:00:00,626.4622222
ts1,2021-05-02 21:00:00,896.6280556
ts1,2021-05-02 22:00:00,650.2766667000001
ts1,2021-05-02 23:00:00,602.3547222
ts1,2021-05-03 00:00:00,689.2969444
ts1,2021-05-03 01:00:00,642.9488888999999
ts1,2021-05-03 02:00:00,594.2261111
ts1,2021-05-03 03:00:00,620.5466667000001
ts1,2021-05-03 04:00:00,610.455
ts1,2021-05-03 05:00:00,647.8108333
ts1,2021-05-03 06:00:00,634.8044444
ts1,2021-05-03 07:00:00,641.1783333
ts1,2021-05-03 08:00:00,672.5530556
ts1,2021-05-03 09:00:00,646.3997222
ts1,2021-05-03 10:00:00,618.7525
ts1,2021-05-03 11:00:00,628.1488889
ts1,2021-05-03 12:00:00,635.1866667
ts1,2021-05-03 13:00:00,655.1722222
ts1,2021-05-03 14:00:00,623.6322222
ts1,2021-05-03 15:00:00,674.33
ts1,2021-05-03 16:00:00,682.1613888999999
